index,SKU,BANK_NAME,MTG_PRODUCT_SUBTITLE,MTG_PRODUCT_TYPE_RAW,MTG_PRODUCT_TYPE,MTG_PRODUCT_YEARS,MTG_INITIAL_RATE_PCT,MTG_APR_PCT,MTG_REVERT_RATE,MTG_FEES_TOTAL,MTG_INITIAL_RATE_MONTHS,SCAN_DATE,TID
201,1000720983,Yorkshire Bank,Remortgage,2 year fixed,fixed,25,6.8,6.9,6.6,1234.0,26,2022-10-16 06:42:26,483385
202,3739344,Foundation Home Loans,Remortgage,5 year fixed,fixed,25,6.99,7.5,7.24,2095.0,60,2022-10-16 06:42:26,483386
203,3739340,Foundation Home Loans,Remortgage,5 year fixed,fixed,25,7.04,7.5,7.24,2095.0,60,2022-10-16 06:42:26,483387
204,3739370,Foundation Home Loans,Remortgage,5 year fixed,fixed,25,7.09,7.6,7.24,2095.0,60,2022-10-16 06:42:26,483388
205,3739338,Foundation Home Loans,Remortgage,5 year fixed,fixed,25,7.14,7.6,7.24,2095.0,60,2022-10-16 06:42:26,483389
206,3739355,Foundation Home Loans,Remortgage,5 year fixed,fixed,25,7.19,7.6,7.24,2095.0,60,2022-10-16 06:42:26,483390
207,3744905,Precise Mortgages,Remortgage,5 year fixed,fixed,25,7.24,7.6,7.0,2834.0,60,2022-10-16 06:42:26,483391
208,3739389,Foundation Home Loans,Remortgage,5 year fixed,fixed,25,7.24,7.8,7.24,3630.0,60,2022-10-16 06:42:26,483392
209,3745078,Kent Reliance,Remortgage,5 year fixed,fixed,25,7.24,7.0,5.74,5025.0,60,2022-10-16 06:42:26,483393
210,3739346,Foundation Home Loans,Remortgage,5 year fixed,fixed,25,7.29,7.7,7.24,2125.0,60,2022-10-16 06:42:26,483394
211,3739357,Foundation Home Loans,Remortgage,5 year fixed,fixed,25,7.34,7.7,7.24,2540.0,60,2022-10-16 06:42:26,483395
212,3744914,Precise Mortgages,Remortgage,5 year fixed,fixed,25,7.34,7.6,7.0,2834.0,60,2022-10-16 06:42:26,483396
213,3739347,Foundation Home Loans,Remortgage,5 year fixed,fixed,25,7.39,7.7,7.24,2125.0,60,2022-10-16 06:42:26,483397
214,3739390,Foundation Home Loans,Remortgage,5 year fixed,fixed,25,7.44,7.7,7.24,2125.0,60,2022-10-16 06:42:26,483398
215,3744906,Precise Mortgages,Remortgage,5 year fixed,fixed,25,7.44,7.7,7.0,2834.0,60,2022-10-16 06:42:26,483399
216,3745079,Kent Reliance,Remortgage,5 year fixed,fixed,25,7.44,7.0,5.74,3525.0,60,2022-10-16 06:42:26,483400
217,3739387,Foundation Home Loans,Remortgage,5 year fixed,fixed,25,7.49,7.8,7.24,2505.0,60,2022-10-16 06:42:26,483401
218,3739361,Foundation Home Loans,Remortgage,5 year fixed,fixed,25,7.54,7.8,7.24,2715.0,60,2022-10-16 06:42:26,483402
219,3744904,Precise Mortgages,Remortgage,5 year fixed,fixed,25,7.54,7.7,7.0,2834.0,60,2022-10-16 06:42:26,483403
220,3738939,Kensington Mortgages,Remortgage,2 year fixed,fixed,25,7.59,7.8,7.35,2347.0,24,2022-10-16 06:42:26,483404
221,3739348,Foundation Home Loans,Remortgage,5 year fixed,fixed,25,7.64,8.0,7.24,3630.0,60,2022-10-16 06:42:26,483405
222,3738940,Kensington Mortgages,Remortgage,2 year fixed,fixed,25,7.69,7.9,7.35,2598.0,24,2022-10-16 06:42:26,483406
223,3739342,Foundation Home Loans,Remortgage,5 year fixed,fixed,25,7.69,7.7,7.24,630.0,60,2022-10-16 06:42:26,483407
224,1000721193,Aldermore Bank,Remortgage,5 year fixed,fixed,25,7.69,7.6,6.73,2250.0,60,2022-10-16 06:42:26,483408
225,3739290,Kensington Mortgages,Remortgage,2 year fixed,fixed,25,7.79,7.9,7.35,2572.0,24,2022-10-16 06:42:26,483409
226,1000721192,Aldermore Bank,Remortgage,5 year fixed,fixed,25,7.89,7.5,6.73,0.0,60,2022-10-16 06:42:26,483410
227,3738945,Kensington Mortgages,Remortgage,5 year fixed,fixed,25,7.94,7.7,6.75,2347.0,60,2022-10-16 06:42:26,483411
228,3738950,Kensington Mortgages,Remortgage,2 year fixed,fixed,25,7.99,7.9,7.35,2347.0,24,2022-10-16 06:42:26,483412
229,1000721190,Aldermore Bank,Remortgage,5 year fixed,fixed,25,7.99,8.1,7.23,2665.0,60,2022-10-16 06:42:26,483413
230,3739013,Kensington Mortgages,Remortgage,2 year fixed,fixed,25,8.09,7.8,7.35,108.0,24,2022-10-16 06:42:26,483414
231,3738944,Kensington Mortgages,Remortgage,5 year fixed,fixed,25,8.09,7.9,6.75,2973.0,60,2022-10-16 06:42:26,483415
232,3739293,Kensington Mortgages,Remortgage,5 year fixed,fixed,25,8.14,7.8,6.75,2572.0,60,2022-10-16 06:42:26,483416
233,3739294,Kensington Mortgages,Remortgage,2 year fixed,fixed,25,8.18,8.0,7.35,2572.0,24,2022-10-16 06:42:26,483417
234,3738951,Kensington Mortgages,Remortgage,2 year fixed,fixed,25,8.19,8.0,7.35,2598.0,24,2022-10-16 06:42:26,483418
235,3738956,Kensington Mortgages,Remortgage,5 year fixed,fixed,25,8.22,7.9,6.75,2347.0,60,2022-10-16 06:42:26,483419
236,3739077,Kensington Mortgages,Remortgage,2 year fixed,fixed,25,8.29,8.0,7.35,2347.0,24,2022-10-16 06:42:26,483420
237,3738960,Kensington Mortgages,Remortgage,2 year fixed,fixed,25,8.34,8.0,7.35,2347.0,24,2022-10-16 06:42:26,483421
238,3739292,Kensington Mortgages,Remortgage,5 year fixed,fixed,25,8.34,8.0,6.75,3198.0,60,2022-10-16 06:42:26,483422
239,3739296,Kensington Mortgages,Remortgage,5 year fixed,fixed,25,8.39,8.0,6.75,2572.0,60,2022-10-16 06:42:26,483423
240,3739028,Kensington Mortgages,Remortgage,2 year fixed,fixed,25,8.49,7.9,7.35,108.0,24,2022-10-16 06:42:26,483424
241,3739017,Kensington Mortgages,Remortgage,2 year fixed,fixed,25,8.54,7.9,7.35,108.0,24,2022-10-16 06:42:26,483425
242,3739079,Kensington Mortgages,Remortgage,2 year fixed,fixed,25,8.59,7.9,7.35,108.0,24,2022-10-16 06:42:26,483426
243,3738955,Kensington Mortgages,Remortgage,5 year fixed,fixed,25,8.69,8.1,6.75,2598.0,60,2022-10-16 06:42:26,483427
244,3739014,Kensington Mortgages,Remortgage,5 year fixed,fixed,25,8.74,7.9,6.75,108.0,60,2022-10-16 06:42:26,483428
245,3739081,Kensington Mortgages,Remortgage,5 year fixed,fixed,25,8.84,8.2,6.75,2347.0,60,2022-10-16 06:42:26,483429
246,3739297,Kensington Mortgages,Remortgage,5 year fixed,fixed,25,8.89,8.3,6.75,2823.0,60,2022-10-16 06:42:26,483430
247,3738961,Kensington Mortgages,Remortgage,5 year fixed,fixed,25,8.94,8.6,7.35,2347.0,60,2022-10-16 06:42:26,483431
248,3739018,Kensington Mortgages,Remortgage,5 year fixed,fixed,25,8.99,8.1,6.75,108.0,60,2022-10-16 06:42:26,483432
249,3739020,Kensington Mortgages,Remortgage,5 year fixed,fixed,25,9.09,8.6,7.55,108.0,60,2022-10-16 06:42:26,483433
250,3739083,Kensington Mortgages,Remortgage,5 year fixed,fixed,25,9.14,8.2,6.75,108.0,60,2022-10-16 06:42:26,483434
251,3738949,Kensington Mortgages,Remortgage,10 year fixed,fixed,25,9.59,9.7,7.35,2347.0,120,2022-10-16 06:42:26,483435
252,3712081,Bath Building Society,Remortgage,2 year discounted,discounted,25,2.99,5.9,6.29,1384.0,24,2022-10-16 06:42:26,483436
253,3700860,The Mortgage Works,Remortgage,2 year tracker,tracker,25,2.99,6.3,6.74,2445.0,25,2022-10-16 06:42:26,483437
254,3552098,Loughborough Building Society,Remortgage,2 year discounted,discounted,25,3.09,5.5,5.89,115.0,24,2022-10-16 06:42:26,483438
255,3700907,The Mortgage Works,Remortgage,2 year tracker,tracker,25,3.09,6.3,6.74,2105.0,25,2022-10-16 06:42:26,483439
256,3696622,Loughborough Building Society,Remortgage,2 year discounted,discounted,25,3.19,5.5,5.89,115.0,24,2022-10-16 06:42:26,483440
257,1000722514,Platform,Remortgage,2 year tracker,tracker,25,3.24,5.3,5.49,1049.0,24,2022-10-16 06:42:26,483441
258,3680678,Leek United Building Society,Remortgage,2 year discounted,discounted,25,3.3,6.0,6.39,1100.0,24,2022-10-16 06:42:26,483442
259,3656044,Family Building Society,Remortgage,3 year discounted,discounted,25,3.39,5.7,6.29,1274.0,36,2022-10-16 06:42:26,483443
260,3700861,The Mortgage Works,Remortgage,2 year tracker,tracker,25,3.44,6.3,6.74,450.0,25,2022-10-16 06:42:26,483444
261,3742384,Chorley & District Building Society,Remortgage,2 year discounted,discounted,25,3.45,6.2,6.49,1425.0,24,2022-10-16 06:42:26,483445
262,3482328,The Mansfield Building Society,Remortgage,2 year discounted,discounted,25,3.53,6.3,6.59,1899.0,24,2022-10-16 06:42:26,483446
263,3482325,The Mansfield Building Society,Remortgage,3 year discounted,discounted,25,3.53,6.0,6.59,1899.0,36,2022-10-16 06:42:26,483447
264,3552100,Loughborough Building Society,Remortgage,3 year discounted,discounted,25,3.54,5.4,5.89,115.0,36,2022-10-16 06:42:26,483448
265,3700908,The Mortgage Works,Remortgage,2 year tracker,tracker,25,3.64,6.3,6.74,110.0,25,2022-10-16 06:42:26,483449
266,3638065,Chorley & District Building Society,Remortgage,2 year discounted,discounted,25,3.64,6.2,6.49,1425.0,24,2022-10-16 06:42:26,483450
267,3694919,Darlington Building Society,Remortgage,2 year discounted,discounted,25,3.69,5.6,5.74,1414.0,24,2022-10-16 06:42:26,483451
268,3742428,Family Building Society,Remortgage,3 year discounted,discounted,25,3.69,5.8,6.29,1274.0,36,2022-10-16 06:42:26,483452
269,3739535,Leek United Building Society,Remortgage,2 year discounted,discounted,25,3.7,6.0,6.39,105.0,24,2022-10-16 06:42:26,483453
270,3755726,Fleet Mortgages,Remortgage,Lifetime tracker,tracker,25,3.9,4.2,,3435.0,300,2022-10-16 06:42:26,483454
271,3742385,Chorley & District Building Society,Remortgage,2 year discounted,discounted,25,3.99,6.3,6.49,1425.0,24,2022-10-16 06:42:26,483455
272,3683399,Paragon,Remortgage,2 year discounted,discounted,25,3.99,6.8,7.1,2089.0,24,2022-10-16 06:42:26,483456
273,3743156,Foundation Home Loans,Remortgage,2 year discounted,discounted,25,3.99,7.0,7.24,2910.0,24,2022-10-16 06:42:26,483457
274,3694917,Darlington Building Society,Remortgage,3 year discounted,discounted,25,3.99,5.5,5.74,1065.0,36,2022-10-16 06:42:26,483458
275,3755727,Fleet Mortgages,Remortgage,Lifetime tracker,tracker,25,4.0,4.3,,3435.0,300,2022-10-16 06:42:26,483459
276,3656054,Family Building Society,Remortgage,2 year discounted,discounted,25,4.04,6.1,6.29,1274.0,24,2022-10-16 06:42:26,483460
277,3742387,Chorley & District Building Society,Remortgage,2 year discounted,discounted,25,4.05,6.3,6.49,1299.0,24,2022-10-16 06:42:26,483461
278,3683398,Paragon,Remortgage,2 year discounted,discounted,25,4.09,6.8,7.1,2089.0,24,2022-10-16 06:42:26,483462
279,3755745,Fleet Mortgages,Remortgage,Lifetime tracker,tracker,25,4.15,4.5,,4180.0,300,2022-10-16 06:42:26,483463
280,3744071,Buckinghamshire Building Society,Remortgage,2 year discounted,discounted,25,4.19,6.7,6.89,1525.0,24,2022-10-16 06:42:26,483464
281,3187086,The Mansfield Building Society,Remortgage,2 year discounted,discounted,25,4.19,6.5,6.59,2249.0,24,2022-10-16 06:42:26,483465
282,3739350,Foundation Home Loans,Remortgage,2 year discounted,discounted,25,4.19,7.1,7.24,3345.0,24,2022-10-16 06:42:26,483466
283,3739030,Buckinghamshire Building Society,Remortgage,3 year discounted,discounted,25,4.19,6.4,6.89,1525.0,36,2022-10-16 06:42:26,483467
284,3743168,Foundation Home Loans,Remortgage,2 year discounted,discounted,25,4.24,7.1,7.24,3295.0,24,2022-10-16 06:42:26,483468
285,3756666,Fleet Mortgages,Remortgage,Lifetime tracker,tracker,25,4.25,4.6,,4180.0,300,2022-10-16 06:42:26,483469
286,3693971,TSB,Remortgage,2 year tracker,tracker,25,4.29,6.4,6.59,995.0,26,2022-10-16 06:42:26,483470
287,3551873,Monmouthshire Building Society,Remortgage,2 year discounted,discounted,25,4.29,6.3,6.49,999.0,24,2022-10-16 06:42:26,483471
288,3743180,Foundation Home Loans,Remortgage,2 year discounted,discounted,25,4.34,7.1,7.24,2910.0,24,2022-10-16 06:42:26,483472
289,3459087,Barclays,Remortgage,2 year tracker,tracker,25,4.35,6.5,6.74,115.0,24,2022-10-16 06:42:26,483473
290,3739029,Buckinghamshire Building Society,Remortgage,2 year discounted,discounted,25,4.35,6.7,6.89,1525.0,24,2022-10-16 06:42:26,483474
291,3552057,Teachers Building Society,Remortgage,2 year discounted,discounted,25,4.39,7.0,7.39,110.0,24,2022-10-16 06:42:26,483475
292,3187096,The Mansfield Building Society,Remortgage,2 year discounted,discounted,25,4.39,6.5,6.59,2099.0,24,2022-10-16 06:42:26,483476
293,3551945,Monmouthshire Building Society,Remortgage,2 year discounted,discounted,25,4.49,6.4,6.49,1420.0,24,2022-10-16 06:42:26,483477
294,3747778,Buckinghamshire Building Society,Remortgage,3 year discounted,discounted,25,4.49,6.5,6.89,1525.0,36,2022-10-16 06:42:26,483478
295,3187024,The Mansfield Building Society,Remortgage,3 year discounted,discounted,25,4.49,6.3,6.59,2399.0,36,2022-10-16 06:42:26,483479
296,3187093,The Mansfield Building Society,Remortgage,2 year discounted,discounted,25,4.53,6.4,6.59,374.0,24,2022-10-16 06:42:26,483480
297,3533556,Swansea Building Society,Remortgage,Lifetime variable,variable,25,4.55,4.9,,3124.0,300,2022-10-16 06:42:26,483481
298,3563417,The Mansfield Building Society,Remortgage,2 year discounted,discounted,25,4.58,6.5,6.59,2099.0,24,2022-10-16 06:42:26,483482
299,3653170,Foundation Home Loans,Remortgage,2 year discounted,discounted,25,4.64,7.2,7.24,3345.0,24,2022-10-16 06:42:26,483483
300,3739352,Foundation Home Loans,Remortgage,2 year discounted,discounted,25,4.69,7.2,7.24,3345.0,24,2022-10-16 06:42:26,483484
301,3187088,The Mansfield Building Society,Remortgage,2 year discounted,discounted,25,4.73,6.5,6.59,1174.0,24,2022-10-16 06:42:26,483485
302,3739420,Foundation Home Loans,Remortgage,2 year discounted,discounted,25,4.74,7.2,7.24,3345.0,24,2022-10-16 06:42:26,483486
303,2504796,Teachers Building Society,Remortgage,2 year discounted,discounted,25,4.89,7.2,7.39,1383.0,24,2022-10-16 06:42:26,483487
304,3742276,Buckinghamshire Building Society,Remortgage,3 year discounted,discounted,25,4.89,6.6,6.89,1525.0,36,2022-10-16 06:42:26,483488
305,3551947,Monmouthshire Building Society,Remortgage,2 year discounted,discounted,25,4.99,6.5,6.49,1420.0,24,2022-10-16 06:42:26,483489
306,3746105,Keystone Property Finance,Remortgage,Lifetime tracker,tracker,25,5.0,5.4,,3700.0,300,2022-10-16 06:42:26,483490
307,3747569,Barclays,Remortgage,2 year fixed,fixed,25,5.1,6.8,6.74,2610.0,25,2022-10-16 06:42:26,483491
308,3742755,The Mortgage Works,Remortgage,2 year fixed,fixed,25,5.14,7.0,6.74,4950.0,25,2022-10-16 06:42:26,483492
309,3563419,The Mansfield Building Society,Remortgage,2 year discounted,discounted,25,5.18,6.6,6.59,2099.0,24,2022-10-16 06:42:26,483493
310,3690474,Ecology Building Society,Remortgage,Lifetime variable,variable,25,5.24,5.4,,620.0,300,2022-10-16 06:42:26,483494
311,3746107,Keystone Property Finance,Remortgage,Lifetime tracker,tracker,25,5.25,5.7,,3865.0,300,2022-10-16 06:42:26,483495
312,3742762,The Mortgage Works,Remortgage,2 year fixed,fixed,25,5.29,7.0,6.74,4610.0,25,2022-10-16 06:42:26,483496
313,3742757,The Mortgage Works,Remortgage,5 year fixed,fixed,25,5.39,6.7,6.74,4950.0,61,2022-10-16 06:42:26,483497
314,3746113,Keystone Property Finance,Remortgage,Lifetime tracker,tracker,25,5.4,5.8,,3700.0,300,2022-10-16 06:42:26,483498
315,3742257,Metro Bank,Remortgage,2 year fixed,fixed,25,5.49,6.0,5.75,1765.0,24,2022-10-16 06:42:26,483499
316,3742764,The Mortgage Works,Remortgage,5 year fixed,fixed,25,5.49,6.7,6.74,4610.0,61,2022-10-16 06:42:26,483500
317,3551949,Monmouthshire Building Society,Remortgage,Lifetime discounted,discounted,25,5.49,5.7,,1160.0,300,2022-10-16 06:42:26,483501
318,3742758,The Mortgage Works,Remortgage,2 year fixed,fixed,25,5.54,7.0,6.74,4610.0,25,2022-10-16 06:42:26,483502
319,3745349,NatWest,Remortgage,5 year fixed,fixed,25,5.54,5.4,4.99,1025.0,64,2022-10-16 06:42:26,483503
320,3746147,RBS,Remortgage,5 year fixed,fixed,25,5.54,5.4,4.99,1025.0,64,2022-10-16 06:42:26,483504
321,3747676,HSBC,Remortgage,5 year fixed,fixed,25,5.54,5.6,5.1,1999.0,65,2022-10-16 06:42:26,483505
322,3742760,The Mortgage Works,Remortgage,5 year fixed,fixed,25,5.54,6.7,6.74,4610.0,61,2022-10-16 06:42:26,483506
323,3742258,Metro Bank,Remortgage,2 year fixed,fixed,25,5.59,6.0,5.75,1585.0,24,2022-10-16 06:42:26,483507
324,3754258,Vida Homeloans,Remortgage,2 year variable,variable,25,5.59,6.8,6.64,2770.0,24,2022-10-16 06:42:26,483508
325,3745340,NatWest,Remortgage,5 year fixed,fixed,25,5.59,5.5,4.99,1025.0,64,2022-10-16 06:42:26,483509
326,3746138,RBS,Remortgage,5 year fixed,fixed,25,5.59,5.5,4.99,1025.0,64,2022-10-16 06:42:26,483510
327,3747558,Barclays,Remortgage,2 year fixed,fixed,25,5.63,6.8,6.74,1910.0,25,2022-10-16 06:42:26,483511
328,3746115,Keystone Property Finance,Remortgage,Lifetime tracker,tracker,25,5.65,6.1,,3865.0,300,2022-10-16 06:42:26,483512
329,3746121,Keystone Property Finance,Remortgage,Lifetime tracker,tracker,25,5.7,6.1,,3700.0,300,2022-10-16 06:42:26,483513
330,3747673,HSBC,Remortgage,5 year fixed,fixed,25,5.74,5.5,5.1,0.0,65,2022-10-16 06:42:26,483514
331,3754261,Vida Homeloans,Remortgage,2 year variable,variable,25,5.79,6.9,6.64,2770.0,24,2022-10-16 06:42:26,483515
332,3745341,NatWest,Remortgage,5 year fixed,fixed,25,5.84,5.5,4.99,30.0,64,2022-10-16 06:42:26,483516
333,3746139,RBS,Remortgage,5 year fixed,fixed,25,5.84,5.5,4.99,30.0,64,2022-10-16 06:42:26,483517
334,3732121,The Mortgage Works,Remortgage,5 year fixed,fixed,25,5.84,6.7,6.74,2445.0,61,2022-10-16 06:42:26,483518
335,3744753,Coventry Building Society,Remortgage,5 year fixed,fixed,25,5.85,5.6,4.89,2007.0,66,2022-10-16 06:42:26,483519
336,3732141,The Mortgage Works,Remortgage,5 year fixed,fixed,25,5.89,6.7,6.74,2105.0,61,2022-10-16 06:42:26,483520
337,3732142,The Mortgage Works,Remortgage,5 year fixed,fixed,25,5.94,6.7,6.74,1105.0,61,2022-10-16 06:42:26,483521
338,3747656,Accord Mortgages,Remortgage,5 year fixed,fixed,25,5.94,6.0,5.39,2585.0,64,2022-10-16 06:42:26,483522
339,1000721859,Nottingham Building Society,Remortgage,2 year fixed,fixed,25,5.95,6.8,6.54,2024.0,26,2022-10-16 06:42:26,483523
340,3744760,Coventry Building Society,Remortgage,5 year fixed,fixed,25,5.95,5.7,4.89,2007.0,66,2022-10-16 06:42:26,483524
341,3747654,Accord Mortgages,Remortgage,5 year fixed,fixed,25,5.97,5.9,5.39,1585.0,64,2022-10-16 06:42:26,483525
342,3754259,Vida Homeloans,Remortgage,2 year variable,variable,25,5.99,6.9,6.64,2770.0,24,2022-10-16 06:42:26,483526
343,3732131,The Mortgage Works,Remortgage,5 year fixed,fixed,25,5.99,6.7,6.74,1105.0,61,2022-10-16 06:42:26,483527
344,3757376,Virgin Money,Remortgage,5 year fixed,fixed,25,5.99,6.3,6.19,1025.0,63,2022-10-16 06:42:26,483528
345,3742259,Metro Bank,Remortgage,5 year fixed,fixed,25,5.99,6.3,5.75,3265.0,60,2022-10-16 06:42:26,483529
346,1000720988,Clydesdale Bank,Remortgage,5 year fixed,fixed,25,6.0,6.7,6.6,2234.0,62,2022-10-16 06:42:26,483530
347,3745347,NatWest,Remortgage,2 year fixed,fixed,25,6.02,5.4,4.99,1025.0,28,2022-10-16 06:42:26,483531
348,3746145,RBS,Remortgage,2 year fixed,fixed,25,6.02,5.4,4.99,1025.0,28,2022-10-16 06:42:26,483532
349,3754260,Vida Homeloans,Remortgage,2 year variable,variable,25,6.04,6.9,6.64,2770.0,24,2022-10-16 06:42:26,483533
350,3732123,The Mortgage Works,Remortgage,5 year fixed,fixed,25,6.04,6.6,6.74,450.0,61,2022-10-16 06:42:26,483534
351,3746047,TSB,Remortgage,5 year fixed,fixed,25,6.04,6.6,6.59,995.0,62,2022-10-16 06:42:26,483535
352,3754698,Santander,Remortgage,5 year fixed,fixed,25,6.04,6.0,5.5,1724.0,62,2022-10-16 06:42:26,483536
353,3745336,NatWest,Remortgage,2 year fixed,fixed,25,6.07,5.4,4.99,1025.0,28,2022-10-16 06:42:26,483537
354,3746134,RBS,Remortgage,2 year fixed,fixed,25,6.07,5.4,4.99,1025.0,28,2022-10-16 06:42:26,483538
355,3754693,Santander,Remortgage,2 year fixed,fixed,25,6.09,5.9,5.5,1724.0,26,2022-10-16 06:42:26,483539
356,3754264,Vida Homeloans,Remortgage,2 year variable,variable,25,6.09,6.9,6.64,2770.0,24,2022-10-16 06:42:26,483540
357,3732143,The Mortgage Works,Remortgage,5 year fixed,fixed,25,6.09,6.6,6.74,110.0,61,2022-10-16 06:42:26,483541
358,3755077,Virgin Money,Remortgage,5 year fixed,fixed,25,6.09,6.4,6.19,1025.0,63,2022-10-16 06:42:26,483542
359,3742260,Metro Bank,Remortgage,5 year fixed,fixed,25,6.09,6.3,5.75,3085.0,60,2022-10-16 06:42:26,483543
360,3712046,Paragon,Remortgage,1 year discounted,discounted,25,6.1,7.3,7.1,589.0,12,2022-10-16 06:42:26,483544
361,3747653,Accord Mortgages,Remortgage,5 year fixed,fixed,25,6.12,5.9,5.39,1085.0,64,2022-10-16 06:42:26,483545
362,3732116,The Mortgage Works,Remortgage,2 year fixed,fixed,25,6.14,7.0,6.74,2445.0,25,2022-10-16 06:42:26,483546
363,3744755,Coventry Building Society,Remortgage,5 year fixed,fixed,25,6.15,5.6,4.89,8.0,66,2022-10-16 06:42:26,483547
364,3757374,Virgin Money,Remortgage,2 year fixed,fixed,25,6.19,6.4,6.19,1025.0,27,2022-10-16 06:42:26,483548
365,3747640,Accord Mortgages,Remortgage,2 year fixed,fixed,25,6.19,5.9,5.39,2585.0,28,2022-10-16 06:42:26,483549
366,3754262,Vida Homeloans,Remortgage,2 year variable,variable,25,6.19,7.0,6.64,2770.0,24,2022-10-16 06:42:26,483550
367,3754701,Santander,Remortgage,5 year fixed,fixed,25,6.19,6.0,5.5,225.0,62,2022-10-16 06:42:26,483551
368,3732132,The Mortgage Works,Remortgage,5 year fixed,fixed,25,6.19,6.7,6.74,110.0,61,2022-10-16 06:42:26,483552
369,3743140,Birmingham Midshires,Remortgage,5 year fixed,fixed,25,6.21,6.6,6.59,0.0,62,2022-10-16 06:42:26,483553
370,3732136,The Mortgage Works,Remortgage,2 year fixed,fixed,25,6.24,7.0,6.74,2105.0,25,2022-10-16 06:42:26,483554
371,3754263,Vida Homeloans,Remortgage,2 year variable,variable,25,6.24,7.0,6.64,2770.0,24,2022-10-16 06:42:26,483555
372,3621687,Bank of China,Remortgage,Lifetime tracker,tracker,25,6.24,6.6,,2313.0,300,2022-10-16 06:42:26,483556
373,3744762,Coventry Building Society,Remortgage,5 year fixed,fixed,25,6.25,5.7,4.89,8.0,66,2022-10-16 06:42:26,483557
374,3747845,Nottingham Building Society,Remortgage,5 year fixed,fixed,25,6.25,6.8,6.54,2024.0,61,2022-10-16 06:42:26,483558
375,1000721858,Nottingham Building Society,Remortgage,5 year fixed,fixed,25,6.25,7.0,6.54,5024.0,62,2022-10-16 06:42:26,483559
376,3743128,Birmingham Midshires,Remortgage,5 year fixed,fixed,25,6.26,6.6,6.59,0.0,62,2022-10-16 06:42:26,483560
377,3757380,Virgin Money,Remortgage,2 year fixed,fixed,25,6.29,6.5,6.19,1025.0,27,2022-10-16 06:42:26,483561
378,3732117,The Mortgage Works,Remortgage,2 year fixed,fixed,25,6.29,7.0,6.74,1445.0,25,2022-10-16 06:42:26,483562
